@relation lbpFeatur_file
@attribute bin0 real
@attribute bin1 real
@attribute bin2 real
@attribute bin3 real
@attribute bin4 real
@attribute bin5 real
@attribute bin6 real
@attribute bin7 real
@attribute bin8 real
@attribute bin9 real
@attribute bin10 real
@attribute bin11 real
@attribute bin12 real
@attribute bin13 real
@attribute bin14 real
@attribute bin15 real
@attribute bin16 real
@attribute bin17 real
@attribute bin18 real
@attribute bin19 real
@attribute bin20 real
@attribute bin21 real
@attribute bin22 real
@attribute bin23 real
@attribute bin24 real
@attribute bin25 real
@attribute bin26 real
@attribute bin27 real
@attribute bin28 real
@attribute bin29 real
@attribute bin30 real
@attribute bin31 real
@attribute bin32 real
@attribute bin33 real
@attribute bin34 real
@attribute bin35 real
@attribute bin36 real
@attribute bin37 real
@attribute bin38 real
@attribute bin39 real
@attribute bin40 real
@attribute bin41 real
@attribute bin42 real
@attribute bin43 real
@attribute bin44 real
@attribute bin45 real
@attribute bin46 real
@attribute bin47 real
@attribute bin48 real
@attribute bin49 real
@attribute bin50 real
@attribute bin51 real
@attribute bin52 real
@attribute bin53 real
@attribute bin54 real
@attribute bin55 real
@attribute bin56 real
@attribute bin57 real
@attribute bin58 real
@attribute group {0,1}
@data
7.477606e-02, 1.342821e-02, 5.156969e-03, 6.111344e-03, 1.528673e-02, 3.532859e-03, 6.128087e-03, 5.692758e-03, 4.470490e-03, 1.640854e-03, 2.561741e-03, 1.187108e-02, 7.266639e-03, 6.513185e-03, 2.662202e-03, 3.097530e-03, 6.580159e-03, 7.149435e-03, 1.223943e-02, 1.682712e-02, 5.860193e-03, 6.446212e-03, 1.742989e-02, 5.391377e-03, 7.367099e-03, 1.453328e-02, 1.751360e-02, 8.790289e-03, 1.146923e-02, 6.446212e-03, 8.522394e-03, 1.505232e-02, 3.336961e-02, 4.654667e-03, 5.424864e-03, 1.228966e-02, 5.826706e-03, 1.282545e-02, 3.310172e-02, 2.883215e-02, 9.677689e-03, 1.339473e-02, 3.583089e-03, 7.132692e-03, 1.001256e-02, 1.138552e-02, 1.227292e-02, 4.269569e-03, 6.362495e-03, 8.622855e-03, 1.605693e-02, 6.278778e-03, 8.187526e-03, 1.393051e-02, 8.488907e-03, 1.381331e-02, 1.131854e-02, 1.198493e-01, 2.412223e-01, 0
7.696686e-02, 1.183414e-02, 6.965666e-03, 7.160405e-03, 1.520463e-02, 6.216670e-03, 7.669723e-03, 6.171730e-03, 5.797232e-03, 3.999640e-03, 5.976991e-03, 1.157948e-02, 7.100485e-03, 7.999281e-03, 6.306549e-03, 7.445024e-03, 7.594823e-03, 7.370124e-03, 9.107796e-03, 1.553418e-02, 6.126790e-03, 7.744622e-03, 1.647792e-02, 7.939361e-03, 8.149080e-03, 9.407394e-03, 1.478519e-02, 8.943016e-03, 1.231350e-02, 6.845827e-03, 7.999281e-03, 1.196896e-02, 2.067230e-02, 6.381449e-03, 7.624783e-03, 1.319732e-02, 7.594823e-03, 1.367667e-02, 3.258134e-02, 2.094194e-02, 8.703338e-03, 1.331716e-02, 4.778597e-03, 1.124993e-02, 1.110013e-02, 1.069567e-02, 1.083049e-02, 5.752292e-03, 9.347474e-03, 1.050093e-02, 1.483013e-02, 5.991971e-03, 8.808197e-03, 1.521961e-02, 9.272575e-03, 1.499491e-02, 9.721973e-03, 1.159596e-01, 2.335520e-01, 0
5.924929e-02, 8.739377e-03, 5.028329e-03, 6.458924e-03, 1.419263e-02, 4.900850e-03, 8.243626e-03, 4.405099e-03, 6.161473e-03, 4.192635e-03, 7.960340e-03, 9.929178e-03, 6.019830e-03, 1.181303e-02, 1.154391e-02, 8.215297e-03, 5.453258e-03, 6.728045e-03, 1.195467e-02, 1.828612e-02, 9.291785e-03, 9.249292e-03, 1.473088e-02, 5.991501e-03, 9.249292e-03, 1.750708e-02, 2.014164e-02, 9.376771e-03, 1.519830e-02, 4.263456e-03, 6.869688e-03, 1.573654e-02, 2.766289e-02, 7.011331e-03, 7.436261e-03, 1.233711e-02, 5.807365e-03, 1.516997e-02, 4.413598e-02, 3.087819e-02, 9.291785e-03, 1.417847e-02, 4.192635e-03, 1.094901e-02, 1.154391e-02, 9.291785e-03, 7.407932e-03, 5.665722e-03, 7.776204e-03, 8.031161e-03, 1.439093e-02, 6.855524e-03, 7.790368e-03, 1.273371e-02, 9.773371e-03, 1.531161e-02, 7.932011e-03, 1.122805e-01, 2.170822e-01, 1
7.287169e-02, 1.021255e-02, 7.195837e-03, 7.015942e-03, 1.454389e-02, 6.074947e-03, 7.749363e-03, 6.780693e-03, 6.157976e-03, 3.667109e-03, 4.525075e-03, 1.274494e-02, 8.870254e-03, 1.235747e-02, 9.492970e-03, 9.257722e-03, 5.037086e-03, 7.181999e-03, 1.552640e-02, 2.270840e-02, 9.659028e-03, 1.022639e-02, 1.097365e-02, 4.179121e-03, 7.181999e-03, 2.928152e-02, 3.625595e-02, 1.170707e-02, 2.002380e-02, 3.694786e-03, 5.258497e-03, 8.773386e-03, 1.551257e-02, 6.282520e-03, 8.302889e-03, 1.109820e-02, 4.165283e-03, 1.206687e-02, 2.310971e-02, 1.667497e-02, 8.468947e-03, 1.639821e-02, 2.394000e-03, 8.081479e-03, 9.396103e-03, 8.372080e-03, 8.510462e-03, 3.874682e-03, 6.545444e-03, 7.223514e-03, 1.336765e-02, 5.701317e-03, 6.573121e-03, 8.718034e-03, 1.043396e-02, 1.649507e-02, 1.076608e-02, 1.208624e-01, 2.234169e-01, 0
5.728771e-02, 1.111783e-02, 5.018465e-03, 7.000116e-03, 1.210866e-02, 5.842008e-03, 8.853088e-03, 5.005598e-03, 6.845701e-03, 3.603001e-03, 4.979862e-03, 1.120791e-02, 9.612291e-03, 1.508113e-02, 7.218869e-03, 7.103059e-03, 6.022158e-03, 9.264859e-03, 1.836244e-02, 3.054830e-02, 9.818177e-03, 8.685805e-03, 1.315095e-02, 6.318119e-03, 1.110496e-02, 2.307207e-02, 3.592706e-02, 1.289360e-02, 1.456642e-02, 5.597519e-03, 9.251991e-03, 1.479804e-02, 2.111616e-02, 5.571783e-03, 7.154530e-03, 9.702366e-03, 7.103059e-03, 1.750029e-02, 3.853924e-02, 2.936446e-02, 8.981766e-03, 1.253330e-02, 3.358511e-03, 8.081016e-03, 1.217300e-02, 1.309948e-02, 7.694980e-03, 5.044201e-03, 7.862262e-03, 9.547952e-03, 1.412891e-02, 7.321812e-03, 8.325505e-03, 9.612291e-03, 1.177409e-02, 1.584034e-02, 8.479920e-03, 9.511922e-02, 1.977018e-01, 1
7.905218e-02, 1.271272e-02, 7.000040e-03, 8.917676e-03, 1.500583e-02, 6.718429e-03, 1.017822e-02, 5.819957e-03, 6.450229e-03, 4.358263e-03, 6.503869e-03, 1.316866e-02, 7.616902e-03, 9.266337e-03, 6.584329e-03, 7.321881e-03, 8.515375e-03, 8.233764e-03, 9.360207e-03, 1.248475e-02, 7.268241e-03, 7.549852e-03, 1.522039e-02, 7.576672e-03, 8.998136e-03, 1.003071e-02, 1.271272e-02, 8.931086e-03, 1.143876e-02, 6.678199e-03, 8.354454e-03, 1.358437e-02, 2.511700e-02, 7.523032e-03, 8.126483e-03, 1.220314e-02, 7.657132e-03, 1.347709e-02, 2.539861e-02, 2.307868e-02, 1.032573e-02, 1.437556e-02, 5.833367e-03, 8.300814e-03, 9.963659e-03, 1.098282e-02, 1.009776e-02, 6.423409e-03, 1.009776e-02, 8.327634e-03, 1.385257e-02, 6.705019e-03, 8.756755e-03, 1.366483e-02, 8.770165e-03, 1.515334e-02, 9.789328e-03, 1.092248e-01, 2.331603e-01, 1
6.329508e-02, 1.697149e-02, 3.731951e-03, 6.841910e-03, 1.325435e-02, 3.805998e-03, 9.241022e-03, 2.710107e-03, 3.213625e-03, 1.273602e-03, 2.487967e-03, 1.266198e-02, 5.198075e-03, 7.760089e-03, 2.858201e-03, 3.776379e-03, 4.546464e-03, 7.819326e-03, 8.011847e-03, 1.833395e-02, 4.650130e-03, 4.798223e-03, 1.516475e-02, 5.331359e-03, 1.283969e-02, 1.760829e-02, 1.975565e-02, 7.167716e-03, 1.309145e-02, 4.205850e-03, 6.708626e-03, 1.214365e-02, 3.572010e-02, 5.997779e-03, 5.790448e-03, 9.951870e-03, 4.383562e-03, 1.072195e-02, 2.502777e-02, 2.787116e-02, 1.001111e-02, 1.729730e-02, 2.887819e-03, 4.294706e-03, 7.034432e-03, 1.015920e-02, 1.162532e-02, 8.426509e-03, 6.782673e-03, 6.145872e-03, 1.738615e-02, 9.907442e-03, 7.848945e-03, 1.187708e-02, 9.788967e-03, 1.710478e-02, 9.581636e-03, 1.350611e-01, 2.500555e-01, 0
7.140865e-02, 1.434448e-02, 9.621083e-03, 1.122460e-02, 1.861470e-02, 1.057971e-02, 1.627915e-02, 5.071984e-03, 6.954370e-03, 5.106843e-03, 8.174434e-03, 8.923903e-03, 6.588350e-03, 1.037055e-02, 7.128665e-03, 1.009168e-02, 3.991355e-03, 5.629728e-03, 1.186949e-02, 2.042737e-02, 6.814934e-03, 1.021369e-02, 1.483250e-02, 5.699446e-03, 7.686408e-03, 1.791752e-02, 2.034022e-02, 9.359640e-03, 1.166033e-02, 5.368285e-03, 9.429358e-03, 1.228780e-02, 2.093283e-02, 9.533935e-03, 1.324642e-02, 1.382159e-02, 6.623209e-03, 1.211350e-02, 1.824868e-02, 2.265835e-02, 1.227037e-02, 1.800467e-02, 3.050162e-03, 5.786593e-03, 7.302960e-03, 1.044027e-02, 7.686408e-03, 4.235368e-03, 6.065465e-03, 8.052428e-03, 1.291526e-02, 6.013177e-03, 7.790985e-03, 1.240980e-02, 8.191864e-03, 1.134660e-02, 7.006658e-03, 1.056925e-01, 2.345488e-01, 1
4.931266e-02, 9.326457e-03, 3.761932e-03, 7.382792e-03, 1.388780e-02, 7.414142e-03, 1.471856e-02, 4.216499e-03, 7.790335e-03, 4.968886e-03, 9.608602e-03, 1.159929e-02, 9.467530e-03, 1.606659e-02, 8.824866e-03, 1.401320e-02, 4.075427e-03, 9.059987e-03, 1.354296e-02, 2.269699e-02, 9.091337e-03, 1.255545e-02, 1.222628e-02, 7.179021e-03, 1.413860e-02, 2.423311e-02, 3.133376e-02, 1.462451e-02, 1.833942e-02, 3.150618e-03, 6.959575e-03, 1.191279e-02, 2.283806e-02, 9.498879e-03, 1.170901e-02, 9.922097e-03, 7.006599e-03, 1.625468e-02, 2.451526e-02, 2.669405e-02, 1.108203e-02, 1.562769e-02, 4.843488e-03, 1.101933e-02, 8.809192e-03, 1.084691e-02, 5.752622e-03, 7.492515e-03, 1.188144e-02, 1.061178e-02, 1.420129e-02, 8.934589e-03, 1.012587e-02, 9.263758e-03, 1.305704e-02, 1.526718e-02, 7.210370e-03, 9.942474e-02, 1.886296e-01, 1
5.272233e-02, 8.460707e-03, 6.590291e-03, 9.352076e-03, 1.288833e-02, 8.577608e-03, 1.144168e-02, 5.859660e-03, 8.826022e-03, 6.853319e-03, 7.817751e-03, 7.686238e-03, 7.540112e-03, 1.626385e-02, 1.714060e-02, 1.166087e-02, 4.676038e-03, 7.393985e-03, 1.214309e-02, 1.771049e-02, 1.163165e-02, 1.000964e-02, 1.304907e-02, 7.467049e-03, 1.117865e-02, 1.567934e-02, 1.809042e-02, 9.366689e-03, 1.150013e-02, 4.895228e-03, 8.869860e-03, 1.639536e-02, 2.941520e-02, 7.335535e-03, 9.454365e-03, 1.123710e-02, 9.615104e-03, 2.872841e-02, 6.486542e-02, 3.064266e-02, 1.041880e-02, 1.398428e-02, 5.450507e-03, 1.496332e-02, 2.210889e-02, 1.272759e-02, 7.116346e-03, 7.423211e-03, 9.279013e-03, 1.075489e-02, 1.269837e-02, 7.145571e-03, 7.744688e-03, 1.037496e-02, 8.256130e-03, 1.028728e-02, 6.356489e-03, 7.949265e-02, 1.723851e-01, 1
7.120007e-02, 1.061096e-02, 7.289573e-03, 8.670571e-03, 1.662442e-02, 5.681322e-03, 8.181103e-03, 6.502928e-03, 6.485447e-03, 2.657110e-03, 3.688489e-03, 9.247443e-03, 8.688052e-03, 9.754392e-03, 4.877196e-03, 4.667424e-03, 5.926055e-03, 6.258194e-03, 1.573289e-02, 1.821519e-02, 7.202168e-03, 8.181103e-03, 1.728870e-02, 5.821169e-03, 7.237130e-03, 1.802290e-02, 2.246307e-02, 1.048859e-02, 1.403723e-02, 6.852548e-03, 8.740495e-03, 1.982344e-02, 3.536404e-02, 6.153308e-03, 7.656673e-03, 1.463159e-02, 6.712700e-03, 1.265624e-02, 3.983917e-02, 3.139586e-02, 1.122280e-02, 1.410716e-02, 3.164059e-03, 5.733765e-03, 9.160038e-03, 1.216677e-02, 8.757976e-03, 4.894677e-03, 5.034525e-03, 7.761559e-03, 1.358273e-02, 5.926055e-03, 7.027358e-03, 1.575037e-02, 7.796521e-03, 1.141509e-02, 7.569268e-03, 1.020365e-01, 2.153658e-01, 0
4.404043e-02, 8.702775e-03, 5.002267e-03, 9.829016e-03, 1.379280e-02, 7.444895e-03, 1.442174e-02, 3.407977e-03, 6.157762e-03, 3.876026e-03, 6.099256e-03, 6.230894e-03, 6.011496e-03, 1.291521e-02, 8.585763e-03, 8.775907e-03, 3.612748e-03, 6.640436e-03, 1.510919e-02, 2.101830e-02, 7.766678e-03, 9.097690e-03, 1.292984e-02, 5.777472e-03, 1.285670e-02, 3.055478e-02, 3.035001e-02, 8.775907e-03, 1.187673e-02, 3.846773e-03, 1.050184e-02, 2.346093e-02, 4.738990e-02, 8.454124e-03, 9.858269e-03, 1.001916e-02, 7.123111e-03, 2.031623e-02, 5.727742e-02, 4.973014e-02, 1.238866e-02, 1.623543e-02, 2.925302e-03, 9.112317e-03, 1.238866e-02, 1.392444e-02, 5.484942e-03, 5.090026e-03, 7.152364e-03, 9.521859e-03, 1.515307e-02, 8.775907e-03, 7.825184e-03, 1.003379e-02, 1.013617e-02, 1.129167e-02, 4.051544e-03, 8.278606e-02, 1.660840e-01, 1
7.542362e-02, 1.235287e-02, 7.644548e-03, 8.343035e-03, 1.525029e-02, 5.963006e-03, 8.420644e-03, 4.747122e-03, 6.506273e-03, 2.806881e-03, 4.035700e-03, 1.114992e-02, 6.648558e-03, 9.287285e-03, 5.872462e-03, 5.820722e-03, 6.286380e-03, 6.234640e-03, 8.420644e-03, 1.127927e-02, 6.907256e-03, 7.929117e-03, 1.614280e-02, 6.014746e-03, 6.713232e-03, 9.442504e-03, 1.395680e-02, 8.226620e-03, 1.221058e-02, 6.325184e-03, 8.976846e-03, 1.532790e-02, 2.813349e-02, 7.347044e-03, 7.605743e-03, 1.347820e-02, 7.256500e-03, 1.396973e-02, 3.527357e-02, 2.786185e-02, 9.791748e-03, 1.681542e-02, 3.867546e-03, 8.291295e-03, 1.140861e-02, 1.090415e-02, 9.804682e-03, 5.122235e-03, 7.450524e-03, 9.791748e-03, 1.598758e-02, 5.044626e-03, 7.644548e-03, 1.411202e-02, 7.308240e-03, 1.434485e-02, 8.834562e-03, 1.173328e-01, 2.345492e-01, 0
6.552791e-02, 1.010700e-02, 5.246874e-03, 7.838082e-03, 1.634653e-02, 7.077478e-03, 1.082893e-02, 4.898801e-03, 7.709166e-03, 5.826995e-03, 7.193503e-03, 9.617120e-03, 7.825190e-03, 1.215676e-02, 1.001676e-02, 1.153797e-02, 4.911693e-03, 7.141936e-03, 1.129303e-02, 1.617894e-02, 8.186154e-03, 1.093206e-02, 1.535387e-02, 5.685188e-03, 1.146062e-02, 1.751966e-02, 2.000773e-02, 9.604228e-03, 1.535387e-02, 4.615186e-03, 6.755189e-03, 1.097074e-02, 3.016630e-02, 7.116153e-03, 9.733144e-03, 1.294315e-02, 5.968802e-03, 1.496713e-02, 3.585149e-02, 2.332087e-02, 9.127240e-03, 1.612737e-02, 3.287353e-03, 8.624468e-03, 1.201495e-02, 1.013278e-02, 7.554467e-03, 5.826995e-03, 6.884105e-03, 8.663143e-03, 1.388423e-02, 8.018564e-03, 7.863865e-03, 1.113833e-02, 9.075674e-03, 1.479954e-02, 8.353745e-03, 1.080443e-01, 2.147866e-01, 0
7.940859e-02, 1.197107e-02, 6.780205e-03, 7.625908e-03, 1.576215e-02, 5.555394e-03, 8.005016e-03, 5.365839e-03, 5.526231e-03, 2.857893e-03, 3.820244e-03, 1.130034e-02, 5.803272e-03, 8.019597e-03, 5.147123e-03, 5.424164e-03, 7.582164e-03, 7.013502e-03, 9.040273e-03, 1.204398e-02, 6.328191e-03, 6.838529e-03, 1.821178e-02, 7.130151e-03, 8.471611e-03, 1.179610e-02, 1.450818e-02, 7.421772e-03, 1.166487e-02, 6.838529e-03, 8.588259e-03, 1.267096e-02, 2.908927e-02, 5.905340e-03, 8.223732e-03, 1.277303e-02, 7.582164e-03, 1.357499e-02, 2.865183e-02, 2.311102e-02, 9.565192e-03, 1.391036e-02, 3.834825e-03, 9.448543e-03, 1.201481e-02, 1.073168e-02, 1.042548e-02, 5.438745e-03, 7.071826e-03, 1.055671e-02, 1.392494e-02, 7.100989e-03, 8.588259e-03, 1.599545e-02, 8.734070e-03, 1.517891e-02, 9.317314e-03, 1.179027e-01, 2.368260e-01, 0
7.619827e-02, 1.463402e-02, 5.965377e-03, 8.499688e-03, 1.430911e-02, 6.043356e-03, 1.051414e-02, 4.756706e-03, 6.186317e-03, 4.405802e-03, 6.121335e-03, 1.150187e-02, 5.770430e-03, 8.174776e-03, 6.303286e-03, 7.771886e-03, 5.341547e-03, 6.043356e-03, 6.641194e-03, 8.629653e-03, 6.277293e-03, 8.213766e-03, 1.597266e-02, 7.330006e-03, 9.279476e-03, 8.798607e-03, 1.095602e-02, 8.031815e-03, 1.203473e-02, 6.576211e-03, 9.240487e-03, 1.224267e-02, 2.219796e-02, 6.394261e-03, 8.148784e-03, 1.207372e-02, 8.525681e-03, 1.441308e-02, 2.526513e-02, 2.186005e-02, 1.064410e-02, 1.521886e-02, 5.731441e-03, 1.169682e-02, 1.017623e-02, 1.155386e-02, 1.157985e-02, 9.032543e-03, 1.199574e-02, 1.124194e-02, 1.736328e-02, 7.330006e-03, 8.811603e-03, 1.375026e-02, 8.200769e-03, 1.403618e-02, 8.967561e-03, 1.168642e-01, 2.381602e-01, 1
5.800631e-02, 1.217862e-02, 6.224628e-03, 8.615246e-03, 1.023906e-02, 7.532702e-03, 1.039693e-02, 4.036987e-03, 6.811006e-03, 8.682905e-03, 1.125395e-02, 1.069012e-02, 6.765900e-03, 1.195309e-02, 1.522327e-02, 1.619305e-02, 5.615697e-03, 6.675688e-03, 6.359946e-03, 9.855661e-03, 8.908435e-03, 8.592693e-03, 1.240415e-02, 6.720794e-03, 1.175011e-02, 1.341903e-02, 1.147948e-02, 8.322057e-03, 1.138926e-02, 5.728462e-03, 1.019396e-02, 1.416328e-02, 1.998196e-02, 6.923771e-03, 9.923320e-03, 9.246730e-03, 8.322057e-03, 2.099684e-02, 4.267028e-02, 2.634190e-02, 1.161479e-02, 1.493009e-02, 7.465043e-03, 1.743347e-02, 1.486243e-02, 1.411818e-02, 9.697790e-03, 1.547136e-02, 1.452413e-02, 1.235904e-02, 1.574199e-02, 8.051421e-03, 8.863329e-03, 1.028417e-02, 8.525034e-03, 1.197564e-02, 7.983762e-03, 9.576004e-02, 1.995489e-01, 1
6.967718e-02, 1.270149e-02, 4.446247e-03, 7.111098e-03, 1.474358e-02, 4.489695e-03, 1.081872e-02, 4.547627e-03, 4.909699e-03, 2.085536e-03, 4.822802e-03, 1.368633e-02, 7.270410e-03, 1.005112e-02, 4.359349e-03, 4.344867e-03, 8.878011e-03, 8.863528e-03, 1.359943e-02, 1.920431e-02, 8.124900e-03, 7.009718e-03, 1.538083e-02, 5.749707e-03, 7.617999e-03, 1.735050e-02, 2.249193e-02, 1.019595e-02, 1.307805e-02, 5.271771e-03, 6.835923e-03, 1.380219e-02, 3.013889e-02, 9.587672e-03, 6.647646e-03, 1.152838e-02, 5.069011e-03, 1.058699e-02, 3.234029e-02, 2.676438e-02, 9.240083e-03, 1.304908e-02, 2.708300e-03, 6.720060e-03, 8.255246e-03, 8.747665e-03, 9.413878e-03, 3.866931e-03, 5.517981e-03, 6.734543e-03, 1.345460e-02, 5.489015e-03, 7.342824e-03, 1.203528e-02, 1.078975e-02, 1.903052e-02, 1.047113e-02, 1.184411e-01, 2.325083e-01, 0
5.666440e-02, 1.228814e-02, 4.226310e-03, 6.035518e-03, 1.204209e-02, 5.065783e-03, 8.901304e-03, 4.428942e-03, 4.877625e-03, 2.923680e-03, 4.761836e-03, 1.188288e-02, 6.759202e-03, 9.277619e-03, 6.049992e-03, 8.510515e-03, 5.688150e-03, 1.031972e-02, 1.165130e-02, 1.382235e-02, 6.469728e-03, 8.206568e-03, 1.526972e-02, 8.264463e-03, 1.606577e-02, 2.178287e-02, 2.721049e-02, 9.653935e-03, 1.373551e-02, 3.994732e-03, 7.193412e-03, 1.335919e-02, 3.436048e-02, 6.932886e-03, 8.221042e-03, 9.060514e-03, 6.672360e-03, 1.443024e-02, 3.808021e-02, 2.968549e-02, 9.422356e-03, 1.402498e-02, 4.660520e-03, 1.068156e-02, 9.624987e-03, 1.049341e-02, 7.222359e-03, 8.843409e-03, 1.214341e-02, 1.033420e-02, 1.518287e-02, 1.018946e-02, 1.121709e-02, 9.914461e-03, 1.390919e-02, 1.771577e-02, 8.177621e-03, 1.007222e-01, 2.106931e-01, 1
